GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
59	GO:0048513	0.000998427747684636	2.59876965140123	9.94781434184676	20	2946	animal organ development	ALDH1A2;APCDD1;ARRDC3;ARSG;COL1A1;COL3A1;DRD2;ELN;FN1;FYN;FZD7;GCNT2;MYH14;MYO3B;NID1;OGN;ONECUT2;SERPINH1;SLC22A6;VCAM1	0.0321284924286939
60	GO:0008360	0.00102079772471848	9.86825980392157	0.445726915520629	4	132	regulation of cell shape	COCH;FN1;FYN;MYH14	0.0321284924286939
61	GO:0046942	0.0010301176913291	5.75836251660427	1.16159135559921	6	344	carboxylic acid transport	DRD2;FABP7;SLC22A6;SLC22A8;SLC6A13;SLC6A20	0.0321284924286939
62	GO:0015849	0.00104565172208872	5.74101499006682	1.16496807465619	6	345	organic acid transport	DRD2;FABP7;SLC22A6;SLC22A8;SLC6A13;SLC6A20	0.0321284924286939
63	GO:0030155	0.00108901996391396	3.93441510714084	2.62708742632613	9	778	regulation of cell adhesion	COL1A1;FN1;FYN;FZD7;GCNT2;IGFBP2;NID1;ONECUT2;VCAM1	0.0322721031070632
64	GO:0007155	0.00109276502226199	3.10154204247891	5.01780451866405	13	1486	cell adhesion	COL1A1;COL3A1;FN1;FYN;FZD7;GCNT2;IGFBP2;NEXN;NID1;ONECUT2;THBS4;TPBG;VCAM1	0.0322721031070632
65	GO:0007160	0.00111527210431612	7.01973684210526	0.786775540275049	5	233	cell-matrix adhesion	COL3A1;FN1;NID1;ONECUT2;VCAM1	0.0322721031070632
66	GO:0007167	0.00111808861158329	3.63176638176638	3.19437622789784	10	946	enzyme-linked receptor protein signaling pathway	ACVR1C;COL1A1;COL3A1;FMOD;FYN;GCNT2;IGFBP2;MUSK;ONECUT2;PMEPA1	0.0322721031070632
67	GO:0007178	0.00119372764465059	5.58937368050669	1.19535854616896	6	354	cell surface receptor protein serine/threonine kinase signaling pathway	ACVR1C;COL3A1;FMOD;GCNT2;ONECUT2;PMEPA1	0.0339410621352145
68	GO:0070887	0.00127198791203243	2.75800824611481	7.1518909626719	16	2118	cellular response to chemical stimulus	ALDH1A2;COL1A1;COL3A1;DRD2;FYN;FZD7;IGFBP2;ITPR1;PENK;PMEPA1;SGK1;SMOX;THBS4;TPBG;TF;VCAM1	0.0356343672414968
69	GO:0071715	0.00131209727329749	15.2950819672131	0.216110019646365	3	64	icosanoid transport	DRD2;SLC22A6;SLC22A8	0.0362252942845178
70	GO:0000902	0.00136203164923056	3.53150653254712	3.2787942043222	10	971	cell morphogenesis	COCH;DRD2;FN1;FYN;ITPR1;MYH14;NEXN;PREX2;SGK1;TPBG	0.0370667184540603
71	GO:0006814	0.00139343897530304	6.66375	0.827296168958743	5	245	sodium ion transport	DRD2;SGK1;SLC13A4;SLC6A13;SLC6A20	0.0373873415204547
72	GO:0009888	0.00152459199746018	2.78071539657854	6.56434184675835	15	1944	tissue development	ALDH1A2;APCDD1;ARRDC3;COL1A1;COL3A1;ELN;FN1;FZD7;GCNT2;IKZF3;MYH14;OGN;ONECUT2;SERPINH1;SLC22A6	0.040338163266134
73	GO:0051896	0.00160540656364041	6.44556451612903	0.854309921414538	5	253	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	DRD2;FN1;GCNT2;MUSK;TPBG	0.0418945137497942
74	GO:0097254	0.00184517510981926	35.9955604883463	0.0641576620825147	2	19	renal tubular secretion	DRD2;SLC22A6	0.0475007916784552
75	GO:0007605	0.00197917025827724	8.18894830659537	0.533521611001965	4	158	sensory perception of sound	COCH;COL1A1;MYH14;MYO3B	0.0502709245602418
76	GO:0097305	0.00206564402294549	6.0722433460076	0.904960707269155	5	268	response to alcohol	DRD2;FYN;PENK;SGK1;VCAM1	0.0517769982067257
77	GO:0023051	0.00212137307054419	2.38243214700602	11.3559061886051	21	3363	regulation of signaling	ACVR1C;APCDD1;ARRDC3;COL1A1;COL3A1;DRD2;FN1;FYN;FZD7;GCNT2;IGFBP2;ITPR1;MUSK;NID1;ONECUT2;PENK;PMEPA1;PREX2;SGK1;TPBG;TRAF3	0.0518183968593394
78	GO:0050795	0.00215159352252274	12.7713382507903	0.256630648330059	3	76	regulation of behavior	ARRDC3;DRD2;PENK	0.0518183968593394
79	GO:0061448	0.00216818264793175	6.00263157894737	0.915090864440079	5	271	connective tissue development	ARRDC3;COL1A1;COL3A1;OGN;SERPINH1	0.0518183968593394
80	GO:0010646	0.00218760116257418	2.37526777875329	11.3829199410609	21	3371	regulation of cell communication	ACVR1C;APCDD1;ARRDC3;COL1A1;COL3A1;DRD2;FN1;FYN;FZD7;GCNT2;IGFBP2;ITPR1;MUSK;NID1;ONECUT2;PENK;PMEPA1;PREX2;SGK1;TPBG;TRAF3	0.0518183968593394
81	GO:1901700	0.0022033019137042	2.84656915530031	5.41963408644401	13	1605	response to oxygen-containing compound	ACVR1C;ALDH1A2;COL1A1;COL3A1;DRD2;FYN;FZD7;IGFBP2;ITPR1;PENK;SGK1;THBD;VCAM1	0.0518183968593394
82	GO:0036120	0.00225622176561402	32.2025819265144	0.0709111001964637	2	21	cellular response to platelet-derived growth factor stimulus	FYN;MTSS2	0.052415883701155
83	GO:0007611	0.00231063376226912	5.91222222222222	0.928597740667976	5	275	learning or memory	DRD2;FYN;MUSK;SGK1;TPBG	0.052553701873836
84	GO:0071230	0.00231732858656285	12.4292307692308	0.263384086444008	3	78	cellular response to amino acid stimulus	COL1A1;COL3A1;FYN	0.052553701873836
85	GO:0050905	0.00247341194792256	7.68483978957437	0.567288801571709	4	168	neuromuscular process	DRD2;ITPR1;MYH14;PENK	0.0554335265975585
86	GO:0030336	0.00257620535451074	5.76028880866426	0.952234774066798	5	282	negative regulation of cell migration	ACVR1C;COL3A1;DACH1;DRD2;SERPINB1	0.0570659441900343
87	GO:0009966	0.00262979833630456	2.39925217325286	9.94781434184676	19	2946	regulation of signal transduction	APCDD1;ARRDC3;COL1A1;COL3A1;DRD2;FN1;FYN;FZD7;GCNT2;IGFBP2;ITPR1;MUSK;NID1;ONECUT2;PMEPA1;PREX2;SGK1;TPBG;TRAF3	0.0575835152949447
88	GO:0036119	0.00270648041069315	29.1320754716981	0.0776645383104126	2	23	response to platelet-derived growth factor	FYN;MTSS2	0.057613179341927
89	GO:0014070	0.00272700947549069	3.41346343873518	3.0019032416503	9	889	response to organic cyclic compound	ALDH1A2;COL1A1;DRD2;IGFBP2;PENK;PMEPA1;SGK1;SLC22A6;THBD	0.057613179341927
90	GO:0008344	0.00276570253875536	11.6487980769231	0.28026768172888	3	83	adult locomotory behavior	DRD2;LGI4;PREX2	0.057613179341927
