GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
85	GO:0050794	0.00552229356370009	1.70946257197697	79.3847995579839	93	10513	regulation of cellular process	ACER2;ADCY9;BHLHE40;BHLHE41;CABLES1;CACNA1D;CACNA1G;CCN4;CDK18;CHRM3;CIART;CLSTN2;CNTN2;CPNE9;CSMD3;DCC;DOCK3;DPP9;DST;DUSP5;DUSP6;DYNC1H1;DYRK3;EPHB6;F3;FAT3;FMN1;FOXO6;FRMD6;GPLD1;GRM3;GUCY1A2;H1-2;H1-4;HAPLN4;HECW2;HERC1;HERC2;HTT;IFIT3;IFIT3;IL33;INF2;INSIG1;IRF2BP2;ITPR1;JADE2;JUNB;KCNA1;KCNAB3;KCNH5;KCNJ10;KCTD16;KLF10;KMT2A;KMT2C;LAMC2;LGI4;MACF1;MTCL1;MYCBP2;NAB2;NELL1;NR4A1;OPRD1;OVOL2;PCLO;PDE8B;PLCXD2;PLK3;PLVAP;PRKDC;PRKG1;RASSF3;RIMS3;RYR2;SGK1;SIK1;SLIT2;SMYD3;SOCS5;STK40;SUN2;TENM1;TENM3;TF;TRHDE;TRIB1;TSC22D3;UNC5D;VIPR1;VPS13C;ZNF189;ZNF483	0.172587615017309
86	GO:1904936	0.00556874589585408	20.5378258105531	0.11326662164651	2	15	interneuron migration	CNTN2;FAT3	0.172587615017309
87	GO:0042176	0.00571285101413212	3.15275943690046	2.69574559518694	8	357	regulation of protein catabolic process	GPLD1;IL33;MYCBP2;NELL1;PLK3;SOCS5;TF;TRIB1	0.172587615017309
88	GO:0051651	0.00596302358092088	3.8964590964591	1.63103935170974	6	216	maintenance of location in cell	HTT;INSIG1;ITPR1;RYR2;SUN2;VPS13C	0.172587615017309
89	GO:0048308	0.00633299781539007	19.0696576151122	0.120817729756277	2	16	organelle inheritance	PLK3;VPS13B	0.172587615017309
90	GO:0048313	0.00633299781539007	19.0696576151122	0.120817729756277	2	16	Golgi inheritance	PLK3;VPS13B	0.172587615017309
91	GO:0099536	0.00642277991361865	2.35339292014583	5.93517097427712	13	786	synaptic signaling	CACNA1G;CHRM3;CLSTN2;CNTN2;DCC;GRM3;HAPLN4;ITPR1;KCNJ10;KMT2A;NR4A1;PCLO;RIMS3	0.172587615017309
92	GO:0000902	0.00643768642310994	2.2097280334728	7.33212597458408	15	971	cell morphogenesis	CNTN2;CPNE9;DCC;EPHB6;FAT3;FRMD6;HECW2;ITPR1;MACF1;MYCBP2;PRKDC;PRKG1;SGK1;SLIT2;UNC5D	0.172587615017309
93	GO:0050773	0.0064794502199254	5.74718397997497	0.740008594757198	4	98	regulation of dendrite development	CSMD3;DCC;FAT3;HECW2	0.172587615017309
94	GO:0007612	0.00660248341453291	4.49405095970367	1.1779728651237	5	156	learning	CLSTN2;CNTN2;HTT;KMT2A;PDE8B	0.172587615017309
