GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
87	GO:0005342	0.0200659181291864	5.51222736285525	0.577932828760643	3	181	organic acid transmembrane transporter activity	SLC22A6;SLC6A13;SLC6A20	0.0825438904859714
88	GO:0061135	0.0200659181291864	5.51222736285525	0.577932828760643	3	181	endopeptidase regulator activity	CST9L;SERPINB1;SERPINH1	0.0825438904859714
89	GO:0015318	0.0215727933224351	2.97389705882353	2.19039735099338	6	686	inorganic molecular entity transmembrane transporter activity	ITPR1;SLC13A4;SLC22A6;SLC22A8;SLC6A13;SLC6A20	0.0861868263109209
90	GO:0015193	0.0221419194666178	52.9937106918239	0.0223509933774834	1	7	L-proline transmembrane transporter activity	SLC6A20	0.0861868263109209
91	GO:0031628	0.0221419194666178	52.9937106918239	0.0223509933774834	1	7	opioid receptor binding	PENK	0.0861868263109209
92	GO:0035240	0.0221419194666178	52.9937106918239	0.0223509933774834	1	7	dopamine binding	DRD2	0.0861868263109209
93	GO:0043237	0.0221419194666178	52.9937106918239	0.0223509933774834	1	7	laminin-1 binding	NID1	0.0861868263109209
94	GO:0015185	0.025265512270451	45.4204851752022	0.0255439924314096	1	8	gamma-aminobutyric acid transmembrane transporter activity	SLC6A13	0.0952720358531591
95	GO:0031995	0.025265512270451	45.4204851752022	0.0255439924314096	1	8	insulin-like growth factor II binding	IGFBP2	0.0952720358531591
96	GO:0035256	0.025265512270451	45.4204851752022	0.0255439924314096	1	8	G protein-coupled glutamate receptor binding	FYN	0.0952720358531591
97	GO:0019199	0.0257439897411281	8.49291497975709	0.249053926206244	2	78	transmembrane receptor protein kinase activity	ACVR1C;MUSK	0.0956594855042922
98	GO:0005546	0.0263594152553026	8.38211788211788	0.25224692526017	2	79	phosphatidylinositol-4,5-bisphosphate binding	FZD7;MTSS2	0.0956594855042922
99	GO:0046332	0.0263594152553026	8.38211788211788	0.25224692526017	2	79	SMAD binding	COL3A1;PMEPA1	0.0956594855042922
100	GO:0050839	0.0264252722387548	3.18079140052968	1.68909649952696	5	529	cell adhesion molecule binding	COL3A1;FN1;NEXN;THBS4;VCAM1	0.0956594855042922
101	GO:0001758	0.0283793115095304	39.7405660377358	0.0287369914853359	1	9	retinal dehydrogenase activity	ALDH1A2	0.0988341269971981
102	GO:0008131	0.0283793115095304	39.7405660377358	0.0287369914853359	1	9	primary methylamine oxidase activity	VCAM1	0.0988341269971981
103	GO:0017002	0.0283793115095304	39.7405660377358	0.0287369914853359	1	9	activin receptor activity	ACVR1C	0.0988341269971981
104	GO:0051015	0.0283943348279243	4.80219146482122	0.660950804162725	3	207	actin filament binding	MYH14;MYO1D;NEXN	0.0988341269971981
105	GO:0004672	0.0305633037868818	3.05429694813705	1.75614947965941	5	550	protein kinase activity	ACVR1C;FYN;MUSK;MYO3B;SGK1	0.102675420965262
106	GO:0008199	0.0314833473125529	35.3228511530398	0.0319299905392621	1	10	ferric iron binding	TF	0.102675420965262
107	GO:0015658	0.0314833473125529	35.3228511530398	0.0319299905392621	1	10	branched-chain amino acid transmembrane transporter activity	SLC6A20	0.102675420965262
108	GO:0030023	0.0314833473125529	35.3228511530398	0.0319299905392621	1	10	extracellular matrix constituent conferring elasticity	ELN	0.102675420965262
109	GO:0031996	0.0314833473125529	35.3228511530398	0.0319299905392621	1	10	thioesterase binding	TRAF3	0.102675420965262
110	GO:0035374	0.0314833473125529	35.3228511530398	0.0319299905392621	1	10	chondroitin sulfate binding	IMPG1	0.102675420965262
111	GO:1990459	0.0314833473125529	35.3228511530398	0.0319299905392621	1	10	transferrin receptor binding	TF	0.102675420965262
112	GO:0030545	0.0324559044028755	3.00302070286598	1.78488647114475	5	559	signaling receptor regulator activity	FN1;IGFBP2;OGN;PENK;THBS4	0.104902119587866
113	GO:0019888	0.0335134312812647	7.32954545454545	0.287369914853359	2	90	protein phosphatase regulator activity	ARPP19;IGFBP2	0.106563053043788
114	GO:0097367	0.0335585305165521	1.99054820415879	6.79470198675497	12	2128	carbohydrate derivative binding	ACVR1C;FN1;FYN;IMPG1;ITPR1;MUSK;MYH14;MYO1D;MYO3B;NID1;SGK1;THBS4	0.106563053043788
115	GO:0008271	0.0345776497173051	31.788679245283	0.0351229895931883	1	11	secondary active sulfate transmembrane transporter activity	SLC13A4	0.108844427805778
116	GO:0019855	0.0376622486709327	28.8970840480274	0.0383159886471145	1	12	calcium channel inhibitor activity	ITPR1	0.114683679585379
117	GO:0070679	0.0376622486709327	28.8970840480274	0.0383159886471145	1	12	inositol 1,4,5 trisphosphate binding	ITPR1	0.114683679585379
118	GO:0097493	0.0376622486709327	28.8970840480274	0.0383159886471145	1	12	structural molecule activity conferring elasticity	ELN	0.114683679585379
119	GO:0015171	0.0376998836206081	6.85924713584288	0.306527909176916	2	96	amino acid transmembrane transporter activity	SLC6A13;SLC6A20	0.114683679585379
120	GO:0005539	0.0395397878506908	4.19717243120424	0.753547776726585	3	236	glycosaminoglycan binding	FN1;IMPG1;THBS4	0.116116984243588
121	GO:0004867	0.0398647060785284	6.64591593973037	0.316106906338694	2	99	serine-type endopeptidase inhibitor activity	SERPINB1;SERPINH1	0.116116984243588
122	GO:0019208	0.0398647060785284	6.64591593973037	0.316106906338694	2	99	phosphatase regulator activity	ARPP19;IGFBP2	0.116116984243588
123	GO:0004065	0.0407371740302089	26.4874213836478	0.0415089877010407	1	13	arylsulfatase activity	ARSG	0.116116984243588
124	GO:0015651	0.0407371740302089	26.4874213836478	0.0415089877010407	1	13	quaternary ammonium group transmembrane transporter activity	SLC6A20	0.116116984243588
125	GO:0016530	0.0407371740302089	26.4874213836478	0.0415089877010407	1	13	metallochaperone activity	TF	0.116116984243588
126	GO:0031994	0.0407371740302089	26.4874213836478	0.0415089877010407	1	13	insulin-like growth factor I binding	IGFBP2	0.116116984243588
127	GO:1901338	0.0407371740302089	26.4874213836478	0.0415089877010407	1	13	catecholamine binding	DRD2	0.116116984243588
128	GO:1902936	0.0435751399278745	6.31825037707391	0.332071901608325	2	104	phosphatidylinositol bisphosphate binding	FZD7;MTSS2	0.121972991641322
129	GO:0017081	0.0438024555618008	24.4484760522496	0.0447019867549669	1	14	chloride channel regulator activity	SGK1	0.121972991641322
130	GO:0031404	0.0438024555618008	24.4484760522496	0.0447019867549669	1	14	chloride ion binding	SLC22A6	0.121972991641322
131	GO:0005041	0.0468581229425356	22.7008086253369	0.0478949858088931	1	15	low-density lipoprotein particle receptor activity	LRP1B	0.127538650415022
132	GO:0015116	0.0468581229425356	22.7008086253369	0.0478949858088931	1	15	sulfate transmembrane transporter activity	SLC13A4	0.127538650415022
133	GO:0140161	0.0468581229425356	22.7008086253369	0.0478949858088931	1	15	monocarboxylate:sodium symporter activity	SLC6A13	0.127538650415022
134	GO:0019904	0.0472256143299149	2.69503899120624	1.97965941343425	5	620	protein domain specific binding	FYN;FZD7;ITPR1;MYO1D;PMEPA1	0.127579644682307
135	GO:0004029	0.0499042057596694	21.1861635220126	0.0510879848628193	1	16	aldehyde dehydrogenase (NAD+) activity	ALDH1A2	0.129038017750002
136	GO:0008484	0.0499042057596694	21.1861635220126	0.0510879848628193	1	16	sulfuric ester hydrolase activity	ARSG	0.129038017750002
137	GO:0015347	0.0499042057596694	21.1861635220126	0.0510879848628193	1	16	sodium-independent organic anion transmembrane transporter activity	SLC22A6	0.129038017750002
138	GO:0015378	0.0499042057596694	21.1861635220126	0.0510879848628193	1	16	sodium:chloride symporter activity	SLC6A13	0.129038017750002
139	GO:0016641	0.0499042057596694	21.1861635220126	0.0510879848628193	1	16	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	VCAM1	0.129038017750002
140	GO:0031690	0.0499042057596694	21.1861635220126	0.0510879848628193	1	16	adrenergic receptor binding	ARRDC3	0.129038017750002
141	GO:0046873	0.0512527365396117	3.02032183908046	1.4017265846736	4	439	metal ion transmembrane transporter activity	ITPR1;SLC13A4;SLC6A13;SLC6A20	0.131585039910209
142	GO:1901681	0.0516354899283799	3.7552036199095	0.839758751182592	3	263	sulfur compound binding	FN1;IMPG1;THBS4	0.131634136296292
143	GO:0004030	0.0529407335111477	19.8608490566038	0.0542809839167455	1	17	aldehyde dehydrogenase [NAD(P)+] activity	ALDH1A2	0.132169279524383
144	GO:0005024	0.0529407335111477	19.8608490566038	0.0542809839167455	1	17	transforming growth factor beta receptor activity	ACVR1C	0.132169279524383
145	GO:0015278	0.0529407335111477	19.8608490566038	0.0542809839167455	1	17	intracellularly gated calcium channel activity	ITPR1	0.132169279524383
146	GO:0043168	0.0543772759975473	1.82867176721435	7.31196783349101	12	2290	anion binding	ACVR1C;FABP7;FYN;FZD7;ITPR1;MTSS2;MUSK;MYH14;MYO1D;MYO3B;SGK1;SLC22A6	0.134174306551829
147	GO:0035091	0.0545420321998854	3.66917293233083	0.85891674550615	3	269	phosphatidylinositol binding	FZD7;ITPR1;MTSS2	0.134174306551829
