Gene	Direction
Gcnt4	CTX_Upreg
Herc2	CTX_Upreg
Sun2	CTX_Upreg
Ephb6	CTX_Upreg
Kcna1	CTX_Upreg
Ier5l	CTX_Upreg
4932438A13Rik	CTX_Upreg
Inf2	CTX_Upreg
Arhgap42	CTX_Upreg
Brinp3	CTX_Upreg
Cacna1g	CTX_Upreg
Sulf1	CTX_Upreg
Esrrg	CTX_Upreg
Cdh6	CTX_Upreg
Tmem209	CTX_Upreg
Vamp1	CTX_Upreg
Fads6	CTX_Upreg
Kmt2c	CTX_Upreg
Col12a1	CTX_Upreg
Dync1h1	CTX_Upreg
Fam43b	CTX_Upreg
Rassf3	CTX_Upreg
Tmem245	CTX_Upreg
Kcnc3	CTX_Upreg
Vps13b	CTX_Upreg
Myo1b	CTX_Upreg
Car10	CTX_Upreg
Scn8a	CTX_Upreg
Macf1	CTX_Upreg
Chrm4	CTX_Upreg
Pik3ip1	CTX_Upreg
Syt2	CTX_Upreg
Plcxd2	CTX_Upreg
Herc1	CTX_Upreg
Dusp6	CTX_Upreg
Plekha6	CTX_Upreg
Kcnh7	CTX_Upreg
Pcgf5	CTX_Upreg
Insig1	CTX_Upreg
Fnip2	CTX_Upreg
Abcc8	CTX_Upreg
Cdk18	CTX_Upreg
Etl4	CTX_Upreg
Cacna1d	CTX_Upreg
Cog7	CTX_Upreg
Fras1	CTX_Upreg
Bok	CTX_Upreg
Dpp9	CTX_Upreg
